0.01,0,28
6.96,171,29.2
6.97,165,29.3
6.98,138,29.2
6.99,142,29.2
7.00,159,29.1
7.01,154,29
7.02,189,29
7.03,232,29.1
7.04,261,29.1
7.05,236,29.3
7.06,226,29.5
7.07,223,29.6
7.08,199,29.5
7.09,182,29.6
7.10,105,29.5
7.11,103,29.4
7.12,171,29.4
7.13,207,29.5
7.14,198,29.6
7.15,186,29.7
7.16,182,29.6
7.17,181,29.5
7.18,177,29.4
7.19,172,29.4
7.20,168,29.3
7.21,162,29.3
7.22,159,29.3
7.23,154,29.2
7.24,149,29.3
7.25,145,29.3
7.26,141,29.3
7.27,136,29.3
7.28,132,29.3
7.29,128,29.3
7.30,124,29.3
7.31,119,29.3
7.32,114,29.2
7.33,110,29.1
7.34,107,29.1
7.35,94,29
7.36,66,28.9
7.37,42,28.9
7.38,35,28.9
7.39,33,28.9
7.40,33,28.9
7.41,32,28.9
7.42,32,28.8
7.43,31,28.8
7.44,29,28.8
7.45,28,28.8
7.46,27,28.9
7.47,26,28.8
7.48,25,28.9
7.49,23,28.8
7.50,22,28.8
7.51,21,28.8
7.52,20,28.8
7.53,20,28.8
7.54,20,28.8
7.55,20,28.8
7.56,21,28.8
7.57,21,28.8
7.58,22,28.7
7.59,25,28.7
7.60,27,28.7
7.61,30,28.7
7.62,31,28.7
7.63,29,28.6
7.64,24,28.5
7.65,18,28.5
7.66,12,28.5
7.67,8,28.4
7.68,6,28.3
7.69,5,28.3
7.70,4,28.4
7.71,3,28.4
7.72,2,28.4
7.73,1,28.5
7.74,1,28.5
7.75,1,28.5
7.76,1,28.5
7.77,1,28.5
7.78,0,28.5
7.79,0,28.4
7.80,0,28.5
7.81,0,28.5
7.82,0,28.4
7.83,0,28.3
7.84,0,28.3
7.85,0,28.3
7.86,0,28.4
7.87,0,28.3
7.88,0,28.2
7.89,0,28.3
7.90,0,28.3
7.91,0,28.2
7.92,0,28.2
7.93,0,28.2
7.94,0,28.1
7.95,0,28.1
7.96,0,28.1
7.97,0,28.1
7.98,0,28.1
7.99,0,28.1
8.00,0,28.1
8.01,0,28.1
8.02,0,28.2
8.03,0,28.2
8.04,0,28.2
8.05,0,28.2
8.06,0,28.2
8.07,0,28.2
8.08,0,28.2
8.09,0,28.2
8.10,0,28.2
8.11,0,28.3
8.12,0,28.3
8.13,0,28.3
8.14,0,28.3
8.15,0,28.3
8.16,0,28.3
8.17,0,28.3
8.18,0,28.3
8.19,0,28.2
8.20,0,28.1
8.21,0,28.1
8.22,0,28.1
8.23,0,28.2
8.24,0,28.1
8.25,0,28.1
8.26,0,28.1
8.27,0,28.1
8.28,0,28.1
8.29,0,28.1
8.30,0,28.1
8.31,0,28.1
8.32,0,28.1
8.33,0,28.1
8.34,0,28.1
8.35,0,28.1
8.36,0,28.2
8.37,0,28.2
8.38,0,28.2
8.39,0,28.2
8.40,0,28.2
8.41,0,28.1
8.42,0,28.1
8.43,0,28.1
8.44,0,28.1
8.45,0,28.1
8.46,0,28.2
8.47,0,28.2
8.48,0,28.2
8.49,0,28.2
8.50,0,28.2
8.51,0,28.2
8.52,0,28.2
8.53,0,28.4
8.54,0,28.4
8.55,0,28.3
8.56,0,28.2
8.57,0,28.2
8.58,0,28.2
8.59,0,28.2
8.60,0,28.2
8.61,0,28.2
8.62,0,28.2
8.63,0,28.2
8.64,0,28.1
8.65,0,28.1
8.66,0,28.3
8.67,0,28.2
8.68,0,28.2
8.69,0,28.2
8.70,0,28.3
8.71,0,28.3
8.72,0,28.2
8.73,0,28.2
8.74,0,28.2
8.75,0,28.2
8.76,0,28.1
8.77,0,28.1
8.78,0,28.2
8.79,0,28.2
8.80,0,28.1
8.81,0,28.2
8.82,0,28.2
8.83,0,28.2
8.84,0,28.2
8.85,0,28.2
8.86,0,28.2
8.87,0,28.2
8.88,0,28.2
8.89,0,28.2
8.90,0,28.2
8.91,0,28.2
8.92,0,28.1
8.93,0,28.1
8.94,0,28.2
8.95,0,28.2
8.96,0,28.1
8.97,0,28.1
8.98,0,28.1
8.99,0,28.1
9.00,0,28.1
9.01,0,28.1
9.02,0,28.1
9.03,0,28.1
9.04,0,28.2
9.05,0,28.2
9.06,0,28.1
9.07,0,28.1
9.08,0,28.1
9.09,0,28.1
9.10,0,28.1
9.11,0,28.1
9.12,0,28.1
9.13,0,28.1
9.14,0,28.1
9.15,0,28.1
9.16,0,28.1
9.17,0,28.1
9.18,0,28.1
9.19,0,28.1
9.20,0,28.1
9.21,0,28.1
9.22,0,28.1
9.23,0,28.1
9.24,0,28.1
9.25,0,28.1
9.26,0,28.1
9.27,0,28.1
9.28,0,28.1
9.29,0,28.1
9.30,0,28.1
9.31,0,28
9.32,0,28.1
9.33,0,28.1
9.34,0,28.1
9.35,0,28.1
9.36,0,28.1
9.37,0,28.1
9.38,0,28
9.39,0,28
9.40,0,28.1
9.41,0,28.1
9.42,0,28.1
9.43,0,28
9.44,0,28
9.45,0,28.1
9.46,0,28.1
9.47,0,28.1
9.48,0,28.1
9.49,0,28.1
9.50,0,28.1
9.51,0,28.2
9.52,0,28.1
9.53,0,28.1
9.54,0,28.1
9.55,0,28.1
9.56,0,28.1
9.57,0,28.2
9.58,0,28.1
9.59,0,28.1
9.60,0,28.1
9.61,0,28.2
9.62,0,28.2
9.63,0,28.2
9.64,0,28.1
9.65,0,28.1
9.66,0,28.1
9.67,0,28.1
9.68,0,28
9.69,0,28
9.70,0,28
9.71,0,28.1
9.72,0,28.1
9.73,0,28.1
9.74,0,28.1
9.75,0,28.1
9.76,0,28
9.77,0,28
9.78,0,28.1
9.79,0,28.1
9.80,0,28.1
9.81,0,28.1
9.82,0,28
9.83,0,28.1
9.84,0,28.1
9.85,0,28.1
9.86,0,28.1
9.87,0,28.1
9.88,0,28.1
9.89,0,28.1
9.90,0,28.1
9.91,0,28.1
9.92,0,28.1
9.93,0,28.1
9.94,0,28.3
9.95,0,28.3
9.96,0,28.2
9.97,0,28.2
9.98,0,28.1
9.99,0,28.2
10.00,0,28.2
10.01,0,28.1
10.02,0,28.1
10.03,0,28.2
10.04,0,28.2
10.05,0,28.2
10.06,0,28.2
10.07,0,28.2
10.08,0,28.1
10.09,0,28.1
10.10,0,28.1
10.11,0,28.1
10.12,0,28.1
10.13,0,28.1
10.14,0,28
10.15,0,28.1
10.16,0,28.3
10.17,0,28.2
10.18,0,28.1
10.19,0,28.1
10.20,0,28
10.21,0,28
10.22,0,28.1
10.23,0,28.2
10.24,0,28.2
10.25,0,28.2
10.26,0,28.3
10.27,0,28.3
10.28,0,28.2
10.29,0,28.2
10.30,0,28.2
10.31,0,28.1
10.32,0,28.1
10.33,0,28.1
10.34,0,28.1
10.35,0,28.1
10.36,0,28.1
10.37,0,28.2
10.38,0,28.2
10.39,0,28.1
10.40,0,28.1
10.41,0,28.3
10.42,0,28.3
10.43,0,28.2
10.44,0,28.2
10.45,0,28.1
10.46,0,28
10.47,0,28
10.48,0,28.1
10.49,0,28
10.50,0,28
10.51,0,28
10.52,0,28.1
10.53,0,28.1
10.54,0,28.1
10.55,0,28
10.56,0,28
10.57,0,28
10.58,0,28.1
10.59,0,28.1
10.60,0,28.1
10.61,0,28.1
10.62,0,28
10.63,0,28
10.64,0,28
10.65,0,28
10.66,0,28
10.67,0,28
10.68,0,28
10.69,0,28
10.70,0,28
10.71,0,28
10.72,0,28
10.73,0,28
10.74,0,27.9
10.75,0,27.9
10.76,0,28
10.77,0,28.1
10.78,0,28.1
10.79,0,28.1
10.80,0,28
10.81,0,28.1
10.82,0,28.2
10.83,0,28.2
10.84,0,28.1
10.85,0,28.1
10.86,0,28.1
10.87,0,28
10.88,0,28
10.89,0,28
10.90,0,27.9
10.91,0,27.9
10.92,0,27.9
10.93,0,27.9
10.94,0,27.9
10.95,0,27.9
10.96,0,27.9
10.97,0,27.9
10.98,0,27.9
10.99,0,27.9
11.00,0,28.1
11.01,0,28
11.02,0,27.9
11.03,0,28
11.04,0,28.2
11.05,0,28.1
11.06,0,28.1
11.07,0,28
11.08,0,28
11.09,0,28
11.10,0,27.9
11.11,0,27.8
11.12,0,27.8
11.13,0,27.8
11.14,0,27.9
11.15,0,27.9
11.16,0,27.9
11.17,0,27.9
11.18,0,28.1
11.19,0,28.3
11.20,0,28.3
11.21,0,28.2
11.22,0,28.1
11.23,0,28
11.24,0,28
11.25,0,27.9
11.26,0,27.9
11.27,0,27.9
11.28,0,27.9
11.29,0,27.9
11.30,0,27.9
11.31,0,28
11.32,0,28.1
11.33,0,28.1
11.34,0,28.1
11.35,0,28.2
11.36,0,28.1
11.37,0,28.2
11.38,0,28.1
11.39,0,28.2
11.40,0,28.3
11.41,0,28.4
11.42,0,28.3
11.43,0,28.2
11.44,0,28.2
11.45,0,28.1
11.46,0,28.1
11.47,0,28.1
11.48,0,28.1
11.49,0,28.1
11.50,0,28.3
11.51,0,28.3
11.52,0,28.3
11.53,0,28.2
11.54,0,28.1
11.55,0,28
11.56,0,27.9
11.57,0,27.9
11.58,0,27.8
11.59,0,27.8
11.60,0,27.8
11.61,0,27.8
11.62,0,27.8
11.63,0,27.8
11.64,0,27.8
11.65,0,27.8
11.66,0,27.8
11.67,0,27.8
11.68,0,27.8
11.69,0,27.7
11.70,0,27.7
11.71,0,27.6
11.72,0,27.6
11.73,0,27.6
11.74,0,27.6
11.75,0,27.6
11.76,0,27.6
11.77,0,27.6
11.78,0,27.7
11.79,0,27.7
11.80,0,27.8
11.81,0,27.8
11.82,0,27.8
11.83,0,27.9
11.84,0,27.9
11.85,0,27.9
11.86,0,27.9
11.87,0,27.8
11.88,0,27.8
11.89,0,27.7
11.90,0,27.7
11.91,0,27.7
11.92,0,27.7
11.93,0,27.6
11.94,0,27.6
11.95,0,27.6
11.96,0,27.6
11.97,0,27.6
11.98,0,27.5
11.99,0,27.5
12.00,0,27.5
12.01,0,27.5
12.02,0,27.5
12.03,0,27.5
12.04,0,27.5
12.05,0,27.5
12.06,0,27.4
12.07,0,27.4
12.08,0,27.4
12.09,0,27.4
12.10,0,27.4
12.11,0,27.4
12.12,0,27.4
12.13,0,27.4
12.14,0,27.4
12.15,0,27.4
12.16,0,27.5
12.17,0,27.5
12.18,0,27.5
12.19,0,27.6
12.20,0,27.6
12.21,0,27.7
12.22,0,27.7
12.23,0,27.7
12.24,0,27.6
12.25,0,27.5
12.26,0,27.5
12.27,0,27.5
12.28,0,27.5
12.29,0,27.5
12.30,0,27.6
12.31,0,27.6
12.32,0,27.5
12.33,0,27.5
12.34,0,27.5
12.35,0,27.7
12.36,0,27.8
12.37,0,27.8
12.38,0,27.8
12.39,0,27.9
12.40,0,27.9
12.41,0,27.9
12.42,0,27.8
12.43,0,27.8
12.44,0,27.8
12.45,0,27.7
12.46,0,27.6
12.47,0,27.6
12.48,0,27.6
12.49,0,27.5
12.50,0,27.5
12.51,0,27.6
12.52,0,27.6
12.53,0,27.6
12.54,0,27.6
12.55,0,27.6
12.56,0,27.6
12.57,0,27.6
12.58,0,27.6
12.59,0,27.6
12.60,0,27.6
12.61,0,27.5
12.62,0,27.5
12.63,0,27.4
12.64,0,27.4
12.65,0,27.4
12.66,0,27.3
12.67,0,27.3
12.68,0,27.3
12.69,0,27.3
12.70,0,27.3
12.71,0,27.4
12.72,0,27.5
12.73,0,27.5
12.74,0,27.5
12.75,0,27.6
12.76,0,27.6
12.77,0,27.6
12.78,0,27.5
12.79,0,27.5
12.80,0,27.5
12.81,0,27.5
12.82,0,27.5
12.83,0,27.5
12.84,0,27.4
12.85,0,27.4
12.86,0,27.4
12.87,0,27.5
12.88,0,27.5
12.89,0,27.6
12.90,0,27.6
12.91,0,27.7
12.92,0,27.7
12.93,0,27.7
12.94,0,27.7
12.95,0,27.7
12.96,0,27.7
12.97,0,27.8
12.98,0,27.9
12.99,0,27.9
13.00,0,27.9
13.01,0,27.8
13.02,0,27.8
13.03,0,27.7
13.04,0,27.7
13.05,0,27.7
13.06,0,27.7
13.07,0,27.7
13.08,0,27.6
13.09,0,27.6
13.10,0,27.5
13.11,0,27.5
13.12,0,27.5
13.13,0,27.5
13.14,0,27.5
13.15,0,27.4
13.16,0,27.4
13.17,0,27.4
13.18,0,27.4
13.19,0,27.3
13.20,0,27.3
13.21,0,27.3
13.22,0,27.3
13.23,0,27.4
13.24,0,27.4
13.25,0,27.4
13.26,0,27.3
13.27,0,27.3
13.28,0,27.3
13.29,0,27.4
13.30,0,27.4
13.31,0,27.4
13.32,0,27.4
13.33,0,27.4
13.34,0,27.4
13.35,0,27.4
13.36,0,27.5
13.37,0,27.5
13.38,0,27.5
13.39,0,27.5
13.40,0,27.5
13.41,0,27.5
13.42,0,27.5
13.43,0,27.5
13.44,0,27.5
13.45,0,27.5
13.46,0,27.5
13.47,0,27.4
13.48,0,27.4
13.49,0,27.4
13.50,0,27.4
13.51,0,27.4
13.52,0,27.4
13.53,0,27.4
13.54,0,27.4
13.55,0,27.4
13.56,0,27.4
13.57,0,27.4
13.58,0,27.5
13.59,0,27.4
13.60,0,27.5
13.61,0,27.5
13.62,0,27.4
13.63,0,27.5
13.64,0,27.4
13.65,0,27.4
13.66,0,27.4
13.67,0,27.4
13.68,0,27.4
13.69,0,27.4
13.70,0,27.4
13.71,0,27.4
13.72,0,27.4
13.73,0,27.4
13.74,0,27.4
13.75,0,27.3
13.76,0,27.3
13.77,0,27.2
13.78,0,27.2
13.79,0,27.2
13.80,0,27.2
13.81,0,27.2
13.82,0,27.2
13.83,0,27.2
13.84,0,27.2
13.85,0,27.2
13.86,0,27.1
13.87,0,27.1
13.88,0,27
13.89,0,27
13.90,0,26.9
13.91,0,26.9
13.92,0,26.9
13.93,0,26.9
13.94,0,26.9
13.95,0,26.9
13.96,0,27
13.97,0,27
13.98,0,27
13.99,0,27
14.00,0,27
14.01,0,27.1
14.02,0,27.1
14.03,0,27.2
14.04,0,27.2
14.05,0,27.3
14.06,0,27.4
14.07,0,27.4
14.08,0,27.4
14.09,0,27.5
14.10,0,27.5
14.11,0,27.5
14.12,0,27.5
14.13,0,27.5
14.14,0,27.4
14.15,0,27.4
14.16,0,27.4
14.17,0,27.4
14.18,0,27.3
14.19,0,27.3
14.20,0,27.2
14.21,0,27.2
14.22,0,27.2
14.23,0,27.2
14.24,0,27.1
14.25,0,27.1
14.26,0,27.1
14.27,0,27.1
14.28,0,27.1
14.29,0,27.1
14.30,0,27.1
14.31,0,27.1
14.32,0,27.1
14.33,0,27.1
14.34,0,27.1
14.35,0,27.1
14.36,0,27.1
14.37,0,27.1
14.38,0,27.1
14.39,0,27.1
14.40,0,27.1
,,
